epoch,train_loss,val_loss,timestamp,epoch_time_s,system_lr,system_grad_norm,system_epoch_time_s,system_throughput,system_gpu_memory_mb,formation_energy_mae,formation_energy_rmse,formation_energy_r2,formation_energy_pearson,formation_energy_spearman,formation_energy_bias,energy_above_hull_mae,energy_above_hull_rmse,energy_above_hull_r2,energy_above_hull_pearson,energy_above_hull_spearman,energy_above_hull_bias,band_gap_mae,band_gap_rmse,band_gap_r2,band_gap_pearson,band_gap_spearman,band_gap_bias,gradnorm_weights_band_gap,gradnorm_weights_energy_above_hull,gradnorm_weights_formation_energy
22,2.3194,3.4785,2026-06-30T19:48:55.534915,348.64,0.0005,0.0,348.6,47.7,604.0,0.5836902260780334,0.784903347492218,0.5149008631706238,0.7209343314170837,0.5941278769078089,0.07839421927928925,0.12787412106990814,0.3690728545188904,0.3516084551811218,0.6148560643196106,0.21603139580419933,-0.0675060898065567,1.1382416486740112,1.516021490097046,0.2362912893295288,0.49381008744239807,0.5051800594013123,0.01957990601658821,1.351,1.274,0.5314
23,2.3052,3.5925,2026-06-30T19:54:44.087172,348.46,0.0005,0.0,348.5,47.8,604.0,0.6056831479072571,0.799029529094696,0.4972827434539795,0.7081158757209778,0.5664379958825811,-0.003629651153460145,0.1413690149784088,0.3635355234146118,0.37091851234436035,0.6149929761886597,0.21931959044950608,-0.02843002788722515,1.1366947889328003,1.540515661239624,0.2114136815071106,0.48061811923980713,0.4791419832920398,-0.08704446256160736,3.4426,0.5277,0.1351
24,2.2885,3.649,2026-06-30T20:00:32.742074,348.62,0.0005,0.0,348.6,47.7,604.0,0.5873526334762573,0.7862714529037476,0.513208270072937,0.7195132970809937,0.5935688942578837,0.07505954056978226,0.1324114203453064,0.3669049143791199,0.35920339822769165,0.6142590641975403,0.2088187506319691,-0.05133361741900444,1.2081215381622314,1.5703303813934326,0.1805940866470337,0.44390633702278137,0.4676588017930583,0.08427408337593079,5.0466,1.0089,0.2444
25,2.3092,3.553,2026-06-30T20:06:21.521905,348.75,0.0005,0.0,348.7,47.7,604.0,0.6055212616920471,0.797123908996582,0.49967777729034424,0.7079418301582336,0.5782439805398878,0.023463241755962372,0.13261359930038452,0.3653237819671631,0.3647143840789795,0.6140042543411255,0.2101610611346915,-0.035626884549856186,1.1553726196289062,1.5309685468673706,0.2211577296257019,0.47622570395469666,0.48174144198758256,0.04985490441322327,0.6061,1.8053,0.6286
26,2.295,3.5126,2026-06-30T20:12:10.150366,348.59,0.0005,0.0,348.6,47.7,604.0,0.5887717008590698,0.7870512008666992,0.512242317199707,0.7199616432189941,0.5917083107912819,0.0853084847331047,0.13614557683467865,0.36463668942451477,0.3671017289161682,0.615074872970581,0.2122716123992094,-0.04101342335343361,1.1212642192840576,1.5282407999038696,0.22393053770065308,0.48869216442108154,0.49956738008413426,-0.07733504474163055,1.3021,1.0153,0.2321
27,2.2758,3.75,2026-06-30T20:17:58.855601,348.67,0.0005,0.0,348.7,47.7,604.0,0.602777361869812,0.8024399876594543,0.4929821491241455,0.7150485515594482,0.5843607586556893,0.1409422904253006,0.13687169551849365,0.3662778437137604,0.3613917827606201,0.6151095628738403,0.20988585015375516,-0.04358852282166481,1.0975534915924072,1.5876426696777344,0.16242730617523193,0.47175952792167664,0.47071599925479035,-0.356000155210495,4.5022,0.2437,0.0559
28,2.2801,3.4977,2026-06-30T20:23:47.379915,348.49,0.0005,0.0,348.5,47.7,604.0,0.5849078297615051,0.7882679104804993,0.5107330679893494,0.7148036956787109,0.5765618199927225,-0.015840495005249977,0.1366225928068161,0.36794331669807434,0.3555711507797241,0.6159592866897583,0.20391452439746227,-0.04663156345486641,1.1175788640975952,1.5202981233596802,0.23197638988494873,0.4877035617828369,0.4916527480582728,-0.04383917897939682,4.0358,0.7665,0.1784
29,2.2715,3.6753,2026-06-30T20:29:36.208771,348.8,0.0005,0.0,348.8,47.7,604.0,0.6334556341171265,0.8210175633430481,0.4692341089248657,0.7121688723564148,0.6022863450368378,-0.20902593433856964,0.13040322065353394,0.366266667842865,0.3614307641983032,0.6150454878807068,0.23461559937238544,-0.0529186837375164,1.21028733253479,1.5614738464355469,0.18981081247329712,0.4556970000267029,0.479924928326388,0.1551188975572586,6.5854,0.4508,0.1443
30,2.2552,3.6647,2026-06-30T20:35:26.853170,350.6,0.0005,0.0,350.6,47.5,604.0,0.6338028907775879,0.8198660016059875,0.47072190046310425,0.7038162350654602,0.5627470239646418,0.14941738545894623,0.13477815687656403,0.36466842889785767,0.3669915795326233,0.6170806884765625,0.2350720815392942,-0.0434262789785862,1.1014635562896729,1.551680564880371,0.1999417543411255,0.4775000512599945,0.45851628356632435,-0.26154401898384094,2.911,0.9255,0.2301
31,2.2782,3.5295,2026-06-30T20:41:19.314247,352.4,0.0005,0.0,352.4,47.2,604.0,0.5742859244346619,0.7778604030609131,0.5235674381256104,0.7247673869132996,0.5936588689616548,0.04429125040769577,0.13087278604507446,0.36389485001564026,0.3696743845939636,0.6155903935432434,0.22006048073896137,-0.044136472046375275,1.1176153421401978,1.5388048887252808,0.2131640911102295,0.4798199236392975,0.47933990407373867,-0.1369946300983429,1.9355,0.2085,0.04
32,2.278,3.5534,2026-06-30T20:47:20.444560,361.03,0.0005,0.0,361.0,46.1,604.0,0.58202064037323,0.792567789554596,0.5053808093070984,0.7146168947219849,0.5696421374953323,-0.07526122778654099,0.13861596584320068,0.3645823299884796,0.3672904372215271,0.6158914566040039,0.21799006426217757,-0.03386855125427246,1.1304395198822021,1.5260963439941406,0.22610706090927124,0.4841826260089874,0.47848613022812314,-0.05257087200880051,4.4596,0.1092,0.0242
33,2.2546,3.5389,2026-06-30T20:53:21.759887,361.25,0.0005,0.0,361.3,46.1,604.0,0.5761541128158569,0.7761638760566711,0.5256432890892029,0.7279085516929626,0.5989206143452142,-0.06595878303050995,0.13917526602745056,0.3652709424495697,0.364898145198822,0.6151165962219238,0.22368713471615181,-0.035511720925569534,1.162802815437317,1.5390833616256714,0.21287930011749268,0.4815317392349243,0.4954668750149447,0.018241263926029205,1.3679,0.6623,0.1537
34,2.2639,3.5562,2026-06-30T20:59:11.398281,349.57,0.0005,0.0,349.6,47.6,604.0,0.5933985710144043,0.7950809597969055,0.5022389888763428,0.7121524810791016,0.605274912346709,0.07753851264715195,0.1273750364780426,0.37849360704421997,0.3180849552154541,0.6100934743881226,0.23342368586554071,-0.09736166894435883,1.1731200218200684,1.5283068418502808,0.22386348247528076,0.48185721039772034,0.47384133010720525,0.11395589262247086,4.1454,0.5604,0.1553
35,2.2514,3.5234,2026-06-30T21:05:09.117929,357.68,0.0005,0.0,357.7,46.5,604.0,0.6045937538146973,0.7980183959007263,0.4985542297363281,0.7150981426239014,0.580315287521981,0.12482436746358871,0.1400522142648697,0.362646222114563,0.37399256229400635,0.6142788529396057,0.22610353255549745,-0.02603166736662388,1.1588866710662842,1.5256543159484863,0.22655516862869263,0.48605450987815857,0.5143126377448112,0.1410415917634964,1.278,1.6312,0.4562
36,2.2288,3.4568,2026-06-30T21:11:03.208617,354.02,0.0005,0.0,354.0,47.0,604.0,0.5758121609687805,0.7745991349220276,0.5275540351867676,0.7300416827201843,0.598609447193934,0.059172894805669785,0.13808518648147583,0.3663742244243622,0.36105579137802124,0.6131675243377686,0.22435324324830094,-0.041715107858181,1.1026520729064941,1.5128655433654785,0.23946768045425415,0.49384164810180664,0.49562454641511033,-0.06307072937488556,1.2296,1.4548,0.3747
37,2.2567,3.4651,2026-06-30T21:16:57.714399,354.32,0.0005,0.0,354.3,47.0,604.0,0.5765906572341919,0.7777111530303955,0.5237501859664917,0.728043794631958,0.5967290267682317,-0.0894099697470665,0.1391315907239914,0.36404016613960266,0.3691708445549011,0.6138468384742737,0.24634736697650964,-0.032436124980449677,1.1497384309768677,1.5189580917358398,0.23332971334457397,0.49663984775543213,0.5005709430079355,0.06547493487596512,4.2928,0.8377,0.1891
38,2.2442,3.5851,2026-06-30T21:22:49.145952,351.4,0.0005,0.0,351.4,47.4,626.0,0.592093825340271,0.7880045771598816,0.5110599994659424,0.7180879712104797,0.5714089988906693,-0.06826527416706085,0.13834907114505768,0.36465755105018616,0.3670293688774109,0.6151171326637268,0.24238607275044272,-0.03614955022931099,1.1752537488937378,1.5523979663848877,0.199201762676239,0.4525032937526703,0.4616420040981077,0.12823379039764404,3.5116,0.5116,0.0739
39,2.2282,3.4864,2026-06-30T21:28:51.009837,361.82,0.0005,0.0,361.8,46.0,626.0,0.5946784615516663,0.7904057502746582,0.5080755949020386,0.7192968726158142,0.5878411049832809,0.10873224586248398,0.12802891433238983,0.3695685863494873,0.34986549615859985,0.6150465607643127,0.2202242423282257,-0.06814885139465332,1.1278436183929443,1.517230749130249,0.23507249355316162,0.49494728446006775,0.503992134133576,0.011465484276413918,1.9813,0.3925,0.0828
40,2.1939,3.4589,2026-06-30T21:34:43.568660,352.51,0.0005,0.0,352.5,47.2,626.0,0.5789563655853271,0.7814775705337524,0.5191261172294617,0.7267037034034729,0.5994987602884223,0.10607839375734329,0.1535177081823349,0.3659800887107849,0.362429678440094,0.6126996278762817,0.21007327222868483,-0.017148299142718315,1.0848097801208496,1.5127524137496948,0.23958134651184082,0.4931846857070923,0.49597443031019817,-0.09091410040855408,0.9743,0.0942,0.0135
41,2.2156,3.4633,2026-06-30T21:40:38.581666,354.87,0.0005,0.0,354.9,46.9,626.0,0.5971701145172119,0.7952583432197571,0.5020168423652649,0.713789701461792,0.5524583733057344,0.07119815796613693,0.14330381155014038,0.3667374849319458,0.35978806018829346,0.616130530834198,0.2123982914553164,-0.03726539388298988,1.1254738569259644,1.5038987398147583,0.24845629930496216,0.5002396106719971,0.4759220272895443,0.0163583941757679,3.124,0.6332,0.0876
42,2.1949,3.5535,2026-06-30T21:46:40.443159,361.8,0.0005,0.0,361.8,46.0,626.0,0.60689377784729,0.8028284311294556,0.49249106645584106,0.7129843831062317,0.5576858598295765,-0.12145031243562698,0.1398203819990158,0.3699629604816437,0.34847718477249146,0.6149686574935913,0.2243080283773984,-0.0473298653960228,1.160180687904358,1.5348589420318604,0.21719437837600708,0.47026267647743225,0.4700118346660665,0.10363531112670898,3.7921,0.4305,0.0754
43,2.2042,3.4343,2026-06-30T21:52:34.049675,353.57,0.0005,0.0,353.6,47.1,626.0,0.5787803530693054,0.7752393484115601,0.5267727375030518,0.7270835638046265,0.5743749050431067,-0.047279443591833115,0.13535426557064056,0.3667772114276886,0.3596493601799011,0.6155527234077454,0.21956118302428487,-0.04956848546862602,1.1226023435592651,1.5077340602874756,0.24461817741394043,0.4983883798122406,0.4930460090664675,0.03187057003378868,2.8962,0.6906,0.1245
44,2.1887,3.4476,2026-06-30T21:58:31.962981,357.84,0.0005,0.0,357.8,46.5,626.0,0.5905018448829651,0.7893519997596741,0.509386420249939,0.7232404351234436,0.590476263456131,0.120406374335289,0.1417994350194931,0.3652878999710083,0.3648391366004944,0.6157792806625366,0.23475565357166842,-0.037289705127477646,1.0935250520706177,1.5061633586883545,0.24619126319885254,0.5014397501945496,0.49787971958194,-0.09283257275819778,2.7819,1.3057,0.2586
45,2.1917,3.4952,2026-06-30T22:04:22.908159,350.9,0.0005,0.0,350.9,47.4,626.0,0.5844812989234924,0.7877328991889954,0.5113970041275024,0.7192133665084839,0.5995029555064672,0.08266820013523102,0.1315498948097229,0.37060388922691345,0.3462178111076355,0.6151964664459229,0.2277813161908542,-0.06352218985557556,1.1074544191360474,1.5221097469329834,0.2301449179649353,0.4799804985523224,0.4984438079639354,0.0032693028915673494,2.4721,0.171,0.0329
46,2.1762,3.4594,2026-06-30T22:10:20.697664,357.74,0.0005,0.0,357.7,46.5,626.0,0.5855442881584167,0.7787454724311829,0.5224826335906982,0.7276366353034973,0.5822980985185435,-0.03345469385385513,0.13851933181285858,0.3674057424068451,0.35745275020599365,0.616322934627533,0.225058229143792,-0.04427044838666916,1.1630862951278687,1.5162335634231567,0.23607760667800903,0.5002207159996033,0.49461875446527503,0.18681681156158447,4.0611,0.3313,0.0529
47,2.1794,3.4206,2026-06-30T22:16:12.800329,352.06,0.0005,0.0,352.1,47.3,626.0,0.5778921842575073,0.7827442288398743,0.5175659656524658,0.7278319597244263,0.596820921858328,0.12271182984113693,0.1351386159658432,0.3653982877731323,0.3644551634788513,0.6168348789215088,0.23209892395686985,-0.045684829354286194,1.0916203260421753,1.4989351034164429,0.25340908765792847,0.5090926289558411,0.4944702537668406,-0.08179935067892075,5.2257,0.1908,0.0317
48,2.165,3.3939,2026-06-30T22:22:04.712564,351.77,0.0005,0.0,351.8,47.3,626.0,0.585634171962738,0.7842549085617065,0.5157020092010498,0.7290000319480896,0.5887363007327351,0.12669149041175842,0.13951660692691803,0.3650072515010834,0.365814745426178,0.6168456077575684,0.22233765724068244,-0.03814445436000824,1.0904045104980469,1.4936208724975586,0.2586936354637146,0.516497015953064,0.5123980996242234,-0.06192466989159584,1.6943,0.2909,0.0431
49,2.1579,3.5501,2026-06-30T22:27:56.924018,352.07,0.0005,0.0,352.1,47.3,626.0,0.6147084832191467,0.822681725025177,0.4670802354812622,0.7187826633453369,0.6001877856160929,0.24989694356918335,0.13348859548568726,0.3684682548046112,0.3537309765815735,0.617667019367218,0.23797081179319446,-0.05838783457875252,1.0526387691497803,1.5227816104888916,0.22946518659591675,0.5155039429664612,0.5148568540275948,-0.2892382740974426,4.6917,0.362,0.0533
50,2.172,3.509,2026-06-30T22:33:54.294881,357.29,0.0005,0.0,357.3,46.6,626.0,0.568403422832489,0.7677412629127502,0.5358825922012329,0.7352564930915833,0.6119209759461468,-0.012676994316279888,0.13842767477035522,0.36729106307029724,0.35785382986068726,0.616686999797821,0.23777019684120945,-0.04337663948535919,1.1560089588165283,1.537476658821106,0.2145218849182129,0.4706260859966278,0.4895295889992788,0.0655238926410675,1.8471,0.453,0.0457
51,2.1437,3.5869,2026-06-30T22:39:46.297119,351.85,0.0005,0.0,351.9,47.3,626.0,0.6036186814308167,0.8098858594894409,0.4835292100906372,0.718977153301239,0.5896038686580051,0.20582111179828644,0.13850049674510956,0.3640499711036682,0.3691368103027344,0.6180856823921204,0.23888083561677168,-0.03736203536391258,1.055751919746399,1.5395910739898682,0.21235990524291992,0.5114349722862244,0.5103929766487518,-0.34379181265830994,1.5414,0.3581,0.0265
52,2.1466,3.4426,2026-06-30T22:45:38.437573,352.1,0.0005,0.0,352.1,47.3,626.0,0.5879653096199036,0.7826379537582397,0.5176970362663269,0.7204647064208984,0.5677313636337074,-0.023294471204280853,0.14448797702789307,0.3637159764766693,0.3702937960624695,0.616656482219696,0.23652774233368282,-0.02481386624276638,1.132403016090393,1.5096176862716675,0.24272960424423218,0.4990624189376831,0.5026280565049986,0.08307693153619766,3.7942,0.3871,0.032
53,2.1272,3.5133,2026-06-30T22:51:39.907646,361.43,0.0005,0.0,361.4,46.0,626.0,0.5948570966720581,0.7993046045303345,0.49693650007247925,0.7107964158058167,0.5714864030601481,0.09349335730075836,0.14430150389671326,0.36412402987480164,0.36888009309768677,0.6157866716384888,0.25418777058108966,-0.028771381825208664,1.1046879291534424,1.5217846632003784,0.23047375679016113,0.4810335636138916,0.4741584985093411,-0.03320732340216637,2.8248,0.833,0.0465
54,2.1456,3.3848,2026-06-30T22:57:31.879205,351.93,0.0005,0.0,351.9,47.3,626.0,0.5793534517288208,0.7837581634521484,0.5163153409957886,0.721909761428833,0.5799235556291563,0.07225777953863144,0.13624367117881775,0.36550581455230713,0.36408108472824097,0.6140391230583191,0.23900302859776856,-0.04269958287477493,1.0758616924285889,1.4871890544891357,0.2650642395019531,0.5176506638526917,0.503916583506171,-0.07901287078857422,2.0561,0.6278,0.0622
55,2.1082,3.4415,2026-06-30T23:03:23.848964,351.84,0.0005,0.0,351.8,47.3,626.0,0.5870563387870789,0.7799279093742371,0.521031379699707,0.7235047221183777,0.5842167054358389,-0.021799162030220032,0.13547387719154358,0.37035655975341797,0.34709006547927856,0.6160897016525269,0.23776338823611082,-0.05506221204996109,1.137248158454895,1.5097488164901733,0.2425980567932129,0.506515383720398,0.5140053864302574,0.20485442876815796,1.2837,0.2273,0.0203
56,2.1455,3.3593,2026-06-30T23:09:15.872735,351.97,0.0005,0.0,352.0,47.3,626.0,0.578741729259491,0.7758728265762329,0.5259990692138672,0.7283933758735657,0.5926709939652476,0.04674181714653969,0.1422533243894577,0.36675411462783813,0.3597300052642822,0.6135957837104797,0.22107740832676875,-0.038110896944999695,1.1032577753067017,1.4858202934265137,0.26641643047332764,0.522676944732666,0.5094573230010391,0.016424696892499924,1.4283,0.256,0.0228
57,2.1226,3.5129,2026-06-30T23:15:07.490291,351.48,0.0005,0.0,351.5,47.3,626.0,0.5767354369163513,0.7905059456825256,0.5079509019851685,0.721235454082489,0.596856859888073,0.123782679438591,0.12695378065109253,0.368394136428833,0.35399091243743896,0.6137062311172485,0.2409396061066338,-0.06669102609157562,1.090097427368164,1.526873230934143,0.22531884908676147,0.49704912304878235,0.49748973446982814,-0.19052734971046448,2.6096,0.8019,0.049
